"t_state","t_county","tot_cap","avg_p_cap","avg_hh","avg_rd","ordinance","t_manu","turbines","t_model","t_rsa","t_ttlh","fraction_of_usable_area","capacity","wind_speed","capacity_factor","area_2010"
"AZ","Cochise",30,30,80,110,0,"Vestas",15,"V110-2.0",9503.32,135,0.912740909090909,14.8181818181818,6.15590909090909,0.296863636363636,6165.69
"AZ","Coconino",97.6,99.2,80,82.5,0,"GE Wind",61,"GE1.6-82.5",5345.62,121.3,0.884857722513089,14.6282722513089,6.82456806282723,0.318717277486911,18618.89
"AZ","Mohave",357.3,336.538461538462,87.8846153846154,124.730769230769,0,"GE Wind",130,"GE2.82-127",12263.6630769231,150.173076923077,0.746433783783784,12.5990990990991,6.56058558558559,0.318907657657658,13311.08
"AZ","Navajo",128.1,64.0672131147541,79,88,1,"Suzlon",61,"S88",6082.12,123.1,0.866864814814815,14.462962962963,6.57691358024691,0.30408950617284,9950.42
"CA","Alameda",210.16,58.507868852459,76.8032786885246,92.0491803278689,0,"GE Wind",122,"GE1.7-100",7234.88090163934,122.9,0.830486666666667,13.8222222222222,6.67555555555556,0.353333333333333,739.02
"CA","Contra Costa",113.9,56.6845070422535,66.6197183098592,79.8056338028169,1,"Mitsubishi",71,"MWT62/1.0",5308.53535211268,106.469014084507,0.683024324324324,11.6756756756757,6.8427027027027,0.393756756756757,715.94
"CA","Imperial",264.18,193.832142857143,80,108,0,"Siemens",112,"SWT-2.37-108",9160.88,134.1,0.682036263736264,11.6483516483516,7.39857142857143,0.37610989010989,4176.6
"CA","Kern",2946.7,136.251941272431,78.3572593800979,93.1692495921697,1,"Vestas",1226,"V90-3.0",6986.41576672104,124.976590538336,0.714392113564669,12.2018927444795,7.57384858044164,0.379276025236593,8131.92
"CA","Los Angeles",1.85,1.85,80,82.5,0,"GE Wind",1,"GE1.85-82.5",5345.62,121.3,0.733839772727273,12.4659090909091,6.44579545454545,0.338721590909091,4057.88
"CA","Monterey",14.59,2.89,82.5714285714286,100.214285714286,1,"GE Wind",7,"GE1.85-82.5",8154.31428571429,132.728571428571,0.7828,13.4285714285714,4.56,0.194571428571429,3280.6
"CA","Riverside",451.9,43.1386979166667,63.5520833333333,61.6252604166667,1,"Vestas",384,"V47-0.66",3286.21140625,94.3669270833333,0.658805627705628,11.2813852813853,6.98060606060606,0.358701298701299,7206.48
"CA","San Bernardino",7.2,2.68,75,76.08,1,"GE Wind",5,"GE1.6-82.5",4593.084,113.08,0.811006516492357,13.5172968624296,6.40855993563958,0.325847948511665,20056.94
"CA","San Diego",182.95,105.115060240964,76.0843373493976,100.680722891566,1,"GE Wind",83,"GE2.3-107",8030.21397590361,126.455421686747,0.683325531914894,11.6382978723404,6.81691489361702,0.333840425531915,4206.63
"CA","San Joaquin",3.5,1.83333333333333,63.3333333333333,66.6,0,"Mitsubishi",3,"MWT62/1.0",3526.15666666667,96.5666666666667,0.9688625,15.625,5.315,0.265875,1391.32
"CA","Shasta",101.2,101.2,80,93,0,"Siemens",44,"SWT-2.3-93",6792.91,126.5,0.867958620689655,14.551724137931,6.66310344827586,0.323551724137931,3775.4
"CA","Solano",1025.33,120.473276836158,73.6167608286252,84.8613935969868,1,"Vestas",531,"MM92",5741.8086440678,116.041619585687,0.929973611111111,15.0555555555556,7.07263888888889,0.433430555555556,821.77
"CA","Tehama",1.5,1.5,65,77,1,"GE Wind",1,"GE1.5-77",4656.63,103.6,0.970975,15.625,5.691875,0.296,2949.71
"CA","Yolo",1.5,1.5,80,77,1,"GE Wind",1,"GE1.5-77",4656.63,118.6,0.858728571428571,14,5.57257142857143,0.277171428571429,1014.69
"CO","Baca",1.5,3,80,70.5,0,"GE Wind",1,"GE1.5-70.5",3903.63,115.2,0.941294827586207,15.2689655172414,8.32555172413793,0.448462068965517,2554.97
"CO","Bent",75,75,80,77,0,"GE Wind",50,"GE1.5-77",4656.63,118.6,0.976709210526316,15.7631578947368,7.58328947368421,0.394657894736842,1512.86
"CO","Cheyenne",370.8,465.314285714286,80.7440476190476,118.75,1,"Vestas",168,"V120-2.2",11093.6529761905,140.042261904762,1,16,8.0525,0.420708333333333,1778.28
"CO","El Paso",246.5,249.2,80,103,1,"GE Wind",145,"GE1.7-103",8332.29,131.4,0.727304424778761,12.353982300885,7.23194690265487,0.322097345132743,2126.8
"CO","Elbert",471,362.372839506173,80,106.41975308642,1,"Vestas",243,"V110-2.0",8934.1487654321,133.218518518519,0.985470731707317,15.8536585365854,7.44146341463415,0.349487804878049,1850.85
"CO","Huerfano",111.79,47.9424137931034,81.5862068965517,104.48275862069,0,"Vestas",58,"GE1.79-100",8671.87706896552,133.862068965517,0.91780780141844,15.0354609929078,7.7159219858156,0.365996453900709,1591
"CO","Jefferson",5.8,7.1,83.3333333333333,91.6666666666667,1,"GE Wind",3,"GE1.5-77",6686.09666666667,129.166666666667,0.740053571428571,12.6607142857143,6.3875,0.261035714285714,764.21
"CO","Kit Carson",811.86,262.040674157303,83.8820224719101,113.410112359551,0,"GE Wind",356,"GE2.82-127",10342.3000561798,140.582865168539,0.990434210526316,15.8684210526316,7.85842105263158,0.403776315789474,2160.82
"CO","Las Animas",45.27,60.2252173913043,80,108.695652173913,0,"GE Wind",23,"GE1.79-100",9356.48,134.360869565217,0.861740720720721,14.4324324324324,7.88877477477477,0.387461261261261,4772.67
"CO","Lincoln",893.8,213.804222648752,81.1324376199616,96.1516314779271,1,"GE Wind",521,"GE1.6-87",7307.55796545106,129.204222648752,0.938925274725275,15.2747252747253,7.29582417582418,0.353142857142857,2577.63
"CO","Logan",1033.65,204.282534246575,81.0804794520548,92.2405821917808,0,"GE Wind",584,"GE1.5-77",6949.4190239726,127.292294520548,0.954370476190476,15.3142857142857,7.51219047619048,0.368266666666667,1838.55
"CO","Prowers",241.8,134,80,95.1276595744681,0,"GE Wind",141,"GE1.6-91",7228.06723404255,127.6,0.963248039215686,15.5098039215686,7.93627450980392,0.423098039215686,1638.4
"CO","Pueblo",1.8,1.8,80,100,0,"Vestas",1,"V100-1.8",7853.98,130.1,0.885712903225806,14.5806451612903,5.81548387096774,0.255677419354839,2386.1
"CO","Weld",865.52,254.105419847328,77.9427480916031,83.0713740458015,0,"Mitsubishi",524,"MWT62/1.0",5891.81450381679,119.488740458015,0.98104966442953,15.7315436241611,7.32677852348993,0.34744966442953,3987.24
"CT","Litchfield",5.7,5,91.7,103,0,"GE Wind",2,"GE2.85-103",8332.29,143.3,0.884562162162162,14.3783783783784,7.99486486486486,0.479405405405405,920.56
"DE","Sussex",2,2,78,90,1,"Gamesa",1,"G90-2.0",6361.73,123.1,0.755461403508772,12.7017543859649,7.31649122807018,0.446140350877193,936.08
"IA","Adair",1119.69,211.980822179732,91.3384321223709,109.012428298279,1,"Vestas",523,"V110-2.0",9417.1775334608,145.868833652008,0.995528571428571,15.9591836734694,7.97918367346939,0.454,569.27
"IA","Adams",292.584,197.503888888889,86.5740740740741,111.898148148148,0,"Siemens",108,"SWT-2.3-108",9948.80361111111,142.592592592593,0.97192,16,7.56,0.4182,423.44
"IA","Appanoose",5.6,5.6,89,127,0,"GE Wind",2,"GE 2.8-127",12667.69,152.5,0.45105,8,7.705,0.45275,497.29
"IA","Audubon",316.54,171.468292682927,86.5121951219512,121.878048780488,0,"GE Wind",123,"GE 2.82-127",11724.4826829268,147.447967479675,0.962141293532338,15.5621890547264,7.97044776119403,0.456233830845771,442.96
"IA","Boone",88,170,95,110,1,"Vestas",44,"V110-2.0",9503.32,150,0.823666666666667,14,7.46619047619048,0.442571428571429,571.57
"IA","Bremer",2.7,0.916666666666667,74.3333333333333,53.3333333333333,0,"EWT",3,"DW-54-900",2234.72,101.066666666667,0.752,12.5,7.2675,0.44025,435.48
"IA","Buena Vista",42,130.2,65.8,78.28,0,"GE Wind",30,"GE1.5-82.5",4868.68,105.06,0.975907878787879,15.6727272727273,7.86721212121212,0.443890909090909,574.92
"IA","Calhoun",18.4,29.9,80,101,0,"Siemens",8,"SWT-2.3-101",8011.85,130.5,0.932508695652174,15.304347826087,7.72695652173913,0.452217391304348,569.97
"IA","Carroll",215.32,140.065151515152,80,91.8409090909091,0,"GE Wind",132,"GE1.62-91.5",6641.89818181818,126.023484848485,0.986878472222222,15.8888888888889,8.014375,0.456694444444444,569.44
"IA","Cass",389.28,417.101647058824,80,100.314705882353,1,"Siemens",170,"SWT-2.3-101",7908.26617647059,130.158235294118,0.911788288288288,15.009009009009,7.67225225225225,0.434036036036036,564.27
"IA","Cedar",6,6,96,116,1,"Acciona",2,"AW116/3000",10568.32,153.95,0.885975,14.7272727272727,7.37068181818182,0.443181818181818,579.44
"IA","Cerro Gordo",54.74,27.6091666666667,80.75,115.875,0,"GE Wind",24,"GE2.3-116",10557.5529166667,138.775,0.9351,15.1948051948052,7.78194805194805,0.441636363636364,568.31
"IA","Cherokee",212.04,212.04,87.3536585365854,124.987804878049,1,"GE Wind",82,"GE2.5-127",12283.658902439,149.784146341463,0.999808759124088,16,7.7592700729927,0.434102189781022,576.91
"IA","Clay",182.1,295.487671232877,89.8493150684932,115.616438356164,1,"GE Wind",73,"GE2.5-116",10506.8652054795,147.757534246575,0.999385849056604,16,7.61915094339623,0.422216981132075,567.24
"IA","Crawford",168.7,101.941935483871,78.9247311827957,87,0,"Gamesa",93,"G87-2.0",5944.68,122.432258064516,0.96951308411215,15.6635514018692,7.98869158878505,0.456028037383178,714.19
"IA","Delaware",105.76,46.335,93.225,114.7,1,"GE Wind",40,"GE2.82-127",10464.4105,150.535,0.960892307692308,15.5384615384615,7.58115384615385,0.470769230769231,577.76
"IA","Dickinson",263.95,147.486971830986,82.0422535211268,90.1795774647887,1,"GE Wind",142,"V82-1.65",6644.49507042254,127.158450704225,0.908612080536913,14.7248322147651,7.81248322147651,0.444557046979866,380.61
"IA","Emmet",1.65,1.65,70,82,0,"Vestas",1,"V82-1.65",5281.02,110.9,0.984050617283951,15.7777777777778,7.78567901234568,0.440148148148148,395.88
"IA","Fayette",37.5,37.5,100,100,0,"Nordex",15,"N100",7853.98,150,0.99272,16,7.645,0.4739,730.81
"IA","Floyd",75,75,80,91.5,1,"GE Wind",50,"GE1.5-91.5",6575.55,125.9,0.834122580645161,14,7.36161290322581,0.415064516129032,500.63
"IA","Franklin",499.91,177.098129770992,82.3358778625954,95.3664122137405,0,"Vestas",262,"V82-1.65",7460.5179389313,129.998091603053,1,16,7.99872727272727,0.456309090909091,581.97
"IA","Greene",324.7,142.803164556962,94.4493670886076,106.889240506329,1,"Vestas",158,"V110-2.0",9011.39784810127,147.9,0.955115384615385,15.5384615384615,7.65307692307692,0.477384615384615,569.57
"IA","Grundy",231.585,122.364736842105,81.5789473684211,111.789473684211,1,"Siemens",95,"SWT-2.346-108",9839.46421052632,137.573684210526,1,16,7.83,0.441,501.86
"IA","Guthrie",144.9,200.1,80,108,0,"Siemens",63,"SWT-2.3-108",9160.88,134.1,0.998227586206897,15.9770114942529,8.04103448275862,0.457448275862069,590.62
"IA","Hamilton",126.5,106.635416666667,66.6145833333333,74.75,0,"GE Wind",96,"GE1.5-82.5",4469.02114583333,104.084375,1,16,7.95036363636364,0.452218181818182,576.75
"IA","Hancock",250.048,120.189935483871,71.0483870967742,64.741935483871,0,"Siemens Gamesa Renewable Energy",248,"G47-0.676",3657.89967741935,103.4,1,16,7.79821052631579,0.440357894736842,571.01
"IA","Hardin",115.5,150,80,77,0,"GE Wind",77,"GE1.5-77",4656.63,118.6,0.999635849056604,16,7.86754716981132,0.444471698113208,569.31
"IA","Henry",1.5,1.5,85,82.3,0,"Vensys",1,"Vensys82",5319.73,126.2,0.79691724137931,13.448275862069,7.24724137931034,0.408,434.33
"IA","Howard",240.9,118.242413793103,83.1862068965517,87.4620689655172,0,"Vestas",145,"GE1.5-77",6200.13144827586,126.985517241379,0.808063917525773,13.7113402061856,7.68010309278351,0.460061855670103,473.25
"IA","Ida",503.42,263.875348837209,83.0558139534884,118.693023255814,1,"GE Wind",215,"GE2.3-116",11104.381627907,142.434418604651,0.995642574257426,15.9405940594059,7.89950495049505,0.445811881188119,431.51
"IA","Iowa",252.5,106.155844155844,97.3376623376623,126.662337662338,1,"Vestas",77,"V136-4.3",12683.5985714286,160.679220779221,0.876733333333333,14.6666666666667,7.36333333333333,0.403666666666667,586.46
"IA","Kossuth",306.76,167.099016393443,86.1229508196721,121.245901639344,1,"GE Wind",122,"GE2.82-127",11657.3845901639,146.709836065574,0.90789375,14.6875,7.81328125,0.4479375,972.72
"IA","Linn",2.5,2.5,80,96,0,"Clipper",1,"C96",7238.23,128,0.84161,13.8,7.344,0.4089,716.88
"IA","Madison",119.646,119.65,80,108,1,"Siemens",51,"SWT-2.346-108",9160.88,134.1,1,16,7.93,0.449,561.01
"IA","Mahaska",168,160.190476190476,95,110,0,"Vestas",84,"V110-2.0",9503.32,150,0.81862,14,7.124,0.3932,570.86
"IA","Marshall",222.05,101.198541666667,80,104.208333333333,0,"Siemens",96,"SWT-2.3-101",8538.48875,132.15,0.934643243243243,15.2432432432432,7.50851351351351,0.416027027027027,572.5
"IA","Mitchell",426.6,158.549226804124,80.6030927835052,97.5618556701031,0,"Vestas",194,"V82-1.65",7946.66335051546,129.384020618557,0.852418333333333,14.1333333333333,7.4675,0.417033333333333,469.13
"IA","O'Brien",749.892,410.867539432177,80,108,1,"Siemens",317,"SWT-2.346-108",9160.88,134.1,0.995170769230769,15.9487179487179,7.73287179487179,0.431574358974359,573.04
"IA","Osceola",148.6,57.3,80,116,1,"GE Wind",60,"GE2.5-116",10568.32,138.1,0.8894425,14.3833333333333,7.75233333333333,0.438283333333333,398.68
"IA","Palo Alto",356.9,197.97191011236,94.1910112359551,108.887640449438,1,"Vestas",178,"V110-2.0",9330.33797752809,148.639887640449,0.993868421052632,15.9473684210526,7.70657894736842,0.431921052631579,563.84
"IA","Plymouth",202.22,202.74,88.1369863013699,125.945205479452,1,"GE Wind",73,"GE2.82-127",12466.3805479452,151.028767123288,0.945127405247813,15.3002915451895,7.81090379008746,0.4423527696793,862.89
"IA","Pocahontas",360.8,92.7637037037037,83.7037037037037,95.1458333333333,0,"GE Wind",216,"GE1.5-91.5",7150.97731481482,131.413888888889,0.997664102564103,16,7.95717948717949,0.455692307692308,577.24
"IA","Pottawattamie",165.24,165.24,80,91.5,1,"GE Wind",102,"GE1.62-91.5",6575.55,125.9,0.779821568627451,13.2156862745098,7.55098039215686,0.449196078431373,950.28
"IA","Poweshiek",506.3,173.884810126582,92.8354430379747,114.438818565401,1,"Vestas",237,"V110-2.0",10327.153164557,150.035021097046,0.96985,16,7.525,0.4155,584.93
"IA","Sac",334.84,130.06901734104,74.9364161849711,100.324277456647,0,"GE Wind",173,"GE1.5-82.5",8289.5601734104,125.156647398844,0.995368376068376,15.965811965812,7.74777777777778,0.43191452991453,575.01
"IA","Story",183,148.782786885246,80.0409836065574,86.6475409836066,1,"GE Wind",122,"GE1.5-87",5916.42418032787,123.381147540984,0.749528571428571,12.8285714285714,7.44557142857143,0.443528571428571,572.82
"IA","Tama",48.5,100.785714285714,80.2380952380952,106.761904761905,1,"Siemens",21,"SWT-2.35-108",8976.12476190476,133.709523809524,0.966194444444444,15.6296296296296,7.50018518518519,0.416018518518519,721.01
"IA","Taylor",116.75,104.853409090909,86.9318181818182,121.227272727273,0,"GE Wind",44,"GE2.82-127",11677.2668181818,147.504545454545,0.77045,13,7.995,0.4665,531.9
"IA","Union",141.9,108.317647058824,104.632352941176,135.911764705882,0,"Vestas",34,"SG-4.8-145",14633.3776470588,172.673529411765,1,16,7.80454545454545,0.437242424242424,423.65
"IA","Webster",251.022,251.02,80,108,0,"Siemens",107,"SWT-2.346-108",9160.88,134.1,1,16,7.64,0.427,715.62
"IA","Winnebago",340.56,145.565987261146,80.6178343949045,104.910828025478,0,"GE Wind",157,"GE2.5-116",8865.10694267516,133.133757961783,0.925241428571429,14.9714285714286,7.92585714285714,0.455557142857143,400.49
"IA","Winneshiek",1.6,1.6,80,82.5,0,"GE Wind",1,"GE1.6-82.5",5345.62,121.3,0.941267441860465,15.1627906976744,7.3306976744186,0.44993023255814,689.87
"IA","Worth",517.2,120.245723684211,76.875,84.4457236842105,0,"Gamesa",304,"G87-2.0",6082.261875,119.142105263158,0.999630630630631,16,7.72063063063063,0.434369369369369,400.12
"IA","Wright",73.5,124.285714285714,67.7551020408163,81.4897959183673,0,"GE Wind",49,"GE1.5-82.5",5219.07081632653,108.640816326531,0.97703125,15.75,7.869375,0.4453125,580.42
"ID","Bingham",22.5,64.5,80,77,1,"GE Wind",15,"GE1.5-77",4656.63,118.6,0.758215555555556,12.6666666666667,6.32511111111111,0.322555555555556,2093.98
"ID","Bonneville",343.8,104.028,82.85,88.6625,0,"GE Wind",200,"GE1.5-82.5",6233.09315,127.2035,0.849384057971014,14.3188405797101,7.17478260869565,0.384391304347826,1866.08
"ID","Cassia",51,17.7352941176471,80,82.5,0,"GE Wind",34,"GE1.5-82.5",5345.62,121.3,0.802518918918919,13.4189189189189,6.72547297297297,0.338013513513513,2565.08
"ID","Elmore",248,85.0833333333333,80.75,93.9958333333333,0,"Siemens",120,"SWT-2.3-101",6988.86908333333,127.7675,0.763301408450704,12.9859154929577,6.58901408450704,0.338352112676056,3074.74
"ID","Power",124.2,69.2709677419355,80,100,0,"Vestas",62,"V100-1.8",7853.98,130.1,0.824568085106383,14,6.95808510638298,0.363936170212766,1404.24
"ID","Twin Falls",166.2,20.1058823529412,80.6470588235294,84.0147058823529,0,"GE Wind",102,"GE1.5-82.5",5559.75323529412,122.702941176471,0.863967741935484,14.4516129032258,6.81983870967742,0.332943548387097,1921.21
"IL","Adams",0.9,0.9,75,54,1,"EWT",1,"DW-54-900",2290.22,102.1,0.775354310344828,13.3275862068966,7.29301724137931,0.429215517241379,855.2
"IL","Brown",1.5,1.5,85,74,0,"Vensys",1,"1.5_74",4300.84,123.5,0.811186666666667,13.8222222222222,7.20422222222222,0.416355555555556,305.61
"IL","Bureau",498.3,175.949572649573,87.974358974359,103.004273504273,1,"Vestas",234,"V110-2.0",8484.42551282051,139.475641025641,0.916199528301887,15.0849056603774,7.34768867924528,0.420650943396226,869.03
"IL","Champaign",48.6,217.08,100,100,1,"GE Wind",30,"GE1.62-100",7853.98,150,0.893292424242424,14.7575757575758,7.23590909090909,0.424037878787879,996.27
"IL","Douglas",199.8,199.8,105,146.791666666667,0,"Vestas",48,"V150-4.3",16950.7904166667,178.495833333333,1,16,7.14,0.426,416.67
"IL","Ford",308.4,160.57037037037,81.0555555555556,94.8487654320988,1,"GE Wind",162,"GE1.6-82.5",7226.30574074074,128.544444444444,0.952732713754647,15.4423791821561,7.28144981412639,0.392252788104089,485.62
"IL","Grundy",198,198,80,77,0,"GE Wind",132,"GE1.5-77",4656.63,118.6,0.832058666666667,14.0266666666667,7.07053333333333,0.392906666666667,418.04
"IL","Henry",427.48,164.583361344538,94.6218487394958,97.1932773109244,1,"GE Wind",238,"GE1.62-100",7546.2618487395,143.186974789916,0.956332638888889,15.5,7.445625,0.409701388888889,822.99
"IL","Iroquois",249,157.180392156863,80,87.3039215686274,1,"GE Wind",153,"GE1.6-82.5",6034.18941176471,123.71568627451,0.903750763358779,14.8702290076336,7.10498091603053,0.386511450381679,1117.32
"IL","Kankakee",155.7,177.759770114943,80,100,1,"GE Wind",87,"GE1.7-100",7853.98,130.1,0.905250704225352,14.8450704225352,7.16605633802817,0.411957746478873,676.56
"IL","Lee",560.175,161.497471910112,82.8389513108614,99.87265917603,1,"Siemens Gamesa Renewable Energy",267,"SG-2.625-126",8159.27490636704,132.748689138577,0.889152542372881,14.7542372881356,7.39199152542373,0.428254237288136,724.9
"IL","Livingston",350,285.714285714286,81.2114285714286,87.4285714285714,1,"Gamesa",175,"G87-2.0",6004.25857142857,125.025142857143,0.895627802690583,14.7757847533632,7.25452914798206,0.408022421524664,1044.29
"IL","Logan",493.06,161.857595628415,94.4808743169399,116.693989071038,1,"GE Wind",183,"GE2.5-116",11085.1592896175,152.918579234973,1,16,7.2275,0.4365,618.06
"IL","Macon",305.8,305.8,95,110,1,"Vestas",139,"V110-2.0",9503.32,150,0.953273333333333,15.4666666666667,7.18333333333333,0.431733333333333,580.69
"IL","Marshall",183.06,129.795483870968,83.1935483870968,94.741935483871,1,"GE Wind",93,"GE1.5-77",7499.26419354839,130.593548387097,0.826333333333333,13.8666666666667,7.45866666666667,0.442166666666667,386.79
"IL","Mason",184.9,184.9,120,150,1,"Vestas",43,"V150-4.3",17671.46,195.1,0.69446875,11.5625,6.730625,0.399625,539.24
"IL","McDonough",115,150,89,127,0,"GE Wind",46,"GE2.5-127",12667.69,152.4,0.999895,16,7.219,0.4357,589.41
"IL","McLean",1013.77,186.131971544715,83.7743902439024,96.7764227642276,1,"Vestas",492,"V82-1.65",7742.43650406504,132.156910569106,0.871315118790497,14.5183585313175,7.38326133909287,0.421365010799136,1183.38
"IL","Morgan",301.74,301.74,114,127,1,"GE Wind",107,"GE2.82-127",12667.69,177.4,0.829553968253968,13.968253968254,7.23603174603175,0.419555555555556,568.79
"IL","Pike",1.65,1.65,70,82,0,"NEG Micon",1,"NM82",5281.02,110.9,0.870844186046512,14.3720930232558,7.17697674418605,0.426511627906977,831.38
"IL","Stark",60,150,80,77,0,"GE Wind",40,"GE1.5-77",4656.63,118.6,0.857555294117647,14.3294117647059,7.31047058823529,0.421364705882353,288.08
"IL","Stephenson",100.5,100.5,80,82,0,"Acciona",67,"AW82/1500",5281.02,121,1,16,7.425,0.455375,564.52
"IL","Tazewell",57,100.5,80,77,1,"GE Wind",38,"GE1.5-77",4656.63,118.6,0.870525925925926,14.2962962962963,7.02777777777778,0.422074074074074,648.97
"IL","Vermilion",266.48,178.943267973856,98.3986928104575,100,0,"GE Wind",153,"GE1.62-100",7853.98,148.430718954248,0.888860714285714,14.6428571428571,7.25276785714286,0.413482142857143,898.37
"IL","Warren",35,150,89,127,1,"GE Wind",14,"GE2.5-127",12667.69,152.4,0.884437704918033,14.6229508196721,7.45475409836066,0.424377049180328,542.41
"IL","Whiteside",10.5,194.25,84,126,1,"Siemens Gamesa Renewable Energy",4,"SG-2.625-126",12468.98,146.9,1,16,7.1775,0.433,684.25
"IL","Woodford",150,200,100,90,1,"Gamesa",75,"G90-2.0",6361.73,145.1,0.925289655172414,15.2068965517241,7.39758620689655,0.441655172413793,527.8
"IN","Benton",1260.95,254.429566563467,82.5232198142415,91.1075851393189,1,"GE Wind",646,"GE1.5-77",6778.76352941176,128.120743034056,0.856328676470588,14.2647058823529,7.36691176470588,0.414963235294118,406.42
"IN","Jay",232.74,134.763225806452,91.2043010752688,122.150537634409,1,"GE Wind",93,"GE2.82-127",11742.1612903226,152.267741935484,0.880724264705882,14.6176470588235,7.33558823529412,0.412647058823529,383.91
"IN","Kosciusko",0.9,0.9,71,56,0,"PowerWind",1,"PW56",2463.01,99.1,0.998791666666667,16,7.27916666666667,0.434333333333333,531.38
"IN","Madison",89.6,200,100,100,0,"GE Wind",56,"GE1.6-100",7853.98,150,1,16,7.33,0.44025,451.92
"IN","Randolph",412.3,189.5,97.3291925465839,113.776397515528,1,"Vestas",161,"V100-2.0",10530.978757764,154.316149068323,0.963040983606557,15.6229508196721,7.52,0.404946721311475,452.38
"IN","Tipton",110.4,200,100,100,1,"GE Wind",69,"GE1.6-100",7853.98,150,0.942908450704225,15.3239436619718,7.39760563380282,0.441760563380282,260.54
"IN","Warren",331.42,401.92,88.36,125.768,1,"GE Wind",125,"GE2.82-127",12432.56056,151.24,0.97635625,15.75,7.30875,0.442125,364.68
"IN","White",1001.05,159.225946547884,86.9109131403118,99.3608017817372,1,"Vestas",449,"V82-1.65",8353.2746325167,136.638530066815,0.832275,14.1666666666667,7.18833333333333,0.424041666666667,505.13
"KS","Allen",199.275,199.28,108.406779661017,130.881355932203,0,"Siemens Gamesa Renewable Energy",59,"SG-3.55-132",13458.1054237288,173.910169491525,1,16,8.05,0.455,500.3
"KS","Barber",174.2,297.226086956522,80,100.152173913043,0,"GE Wind",92,"GE1.6-100",7904.91282608696,130.119565217391,1,16,8.44222222222222,0.487222222222222,1134.07
"KS","Bourbon",157.92,197.4,114,127,0,"GE Wind",56,"GE2.82-127",12667.69,177.4,1,16,7.91,0.443,635.47
"KS","Butler",150,150,80,77,0,"GE Wind",100,"GE1.5-77",4656.63,118.6,0.982231847133758,15.7834394904459,8.36108280254777,0.482471337579618,1429.86
"KS","Clark",627.84,198.922553191489,82.386524822695,113.985815602837,0,"Vestas",282,"V110-2.0",10243.2878723404,139.357446808511,0.977402222222222,15.7111111111111,8.24577777777778,0.463811111111111,974.63
"KS","Cloud",201,100.701492537313,80,90,0,"Vestas",67,"V90-3.0",6361.73,125,1,16,8.04716417910448,0.453567164179104,715.34
"KS","Coffey",199,199,80,114,0,"Gamesa",95,"G114-2.1",10207.03,136.9,1,16,8.41,0.485,626.95
"KS","Crawford",39.48,197.4,114,127,1,"GE Wind",14,"GE2.82-127",12667.69,177.4,0.901666666666667,15.3333333333333,7.73,0.465333333333333,589.76
"KS","Elk",199.8,199.8,80,90,0,"Vestas",111,"V90-1.8",6361.73,125,1,16,8.24136363636364,0.468772727272727,644.27
"KS","Ellis",204.48,196.561403508772,80,100,0,"GE Wind",114,"GE1.79-100",7853.98,130.099122807018,0.998771212121212,16,7.78272727272727,0.422772727272727,899.91
"KS","Ellsworth",188,178.943548387097,80,83.6048387096774,0,"GE Wind",124,"GE1.5-82.5",5499.09790322581,121.862903225806,0.996080882352941,16,8.24588235294118,0.468161764705882,715.85
"KS","Ford",1140.6,188.772786177106,84.8423326133909,103.143628509719,0,"Siemens",463,"SWT-2.3-108",8756.80773218143,136.4686825054,0.553978436018957,9.74407582938389,8.28609004739337,0.486831753554502,1098.27
"KS","Gove",2.72,2.72,80,116,0,"GE Wind",1,"GE2.72-116",10568.32,138.1,1,16,7.97966666666667,0.438366666666667,1071.67
"KS","Grant",112.85,249.75,80,87,0,"GE Wind",61,"GE1.85-87",5944.68,123.4,1,16,8.12875,0.4515,574.8
"KS","Gray",507.8,124.919883040936,72.5438596491228,77.5964912280702,0,"Siemens",342,"V47-0.66",5456.18432748538,111.341520467836,0.832671830985915,13.6760563380282,8.20461267605634,0.465676056338028,868.87
"KS","Harper",281.6,470.4,80,98.0795454545455,1,"GE Wind",176,"GE1.6-100",7571.92431818182,129.110227272727,0.989808571428571,15.9142857142857,8.15957142857143,0.466042857142857,801.27
"KS","Haskell",136.9,249.75,80,87,0,"GE Wind",74,"GE1.85-87",5944.68,123.4,1,16,8.21517647058823,0.459141176470588,577.52
"KS","Kingman",438.55,256.267206477733,80.8744939271255,104.574898785425,0,"GE Wind",247,"GE1.715-103",8612.63813765182,133.155060728745,1,16,8.188,0.464714285714286,863.36
"KS","Kiowa",116.5,91.8,78.9333333333333,80.0333333333333,0,"GE Wind",75,"GE1.6-82.5",5061.80266666667,118.98,0.816823493975904,13.4819277108434,8.37222891566265,0.484415662650602,722.64
"KS","Lincoln",268.7,131.786060606061,80,82.6121212121212,0,"GE Wind",165,"V80-1.8",5388.31890909091,121.395151515152,1,16,7.76105263157895,0.419715789473684,719.4
"KS","Lyon",165.48,200.13,95.7115384615385,125.538461538462,1,"Siemens Gamesa Renewable Energy",52,"SG-3.465-132",12466.8069230769,158.580769230769,1,16,8.06875,0.458,847.47
"KS","Marion",299.25,299.25,87.5,125,0,"Nordex",95,"AW125/3150",12271.85,150,0.996465671641791,15.9701492537313,8.39626865671642,0.484761194029851,944.29
"KS","Marshall",373.66,244.640965517241,89.8068965517241,121.944827586207,1,"GE Wind",145,"GE2.82-127",11722.7907586207,150.719310344828,1,16,8.1437037037037,0.463148148148148,900.18
